id,surname,first_name,age,sex,marital_status,occupation,borough,birthplace,household_id,annual_wage_cents
2633,Novak,Teresa,18,F,single,shopkeeper,Manhattan,New York,866,67895
2634,Novak,Elizabeth,7,F,single,none,Manhattan,New York,866,23678
2635,Hoffmann,Catherine,0,F,single,none,Manhattan,Massachusetts,867,35845
2636,Hoffmann,Elizabeth,4,F,single,none,Manhattan,Massachusetts,867,31948
2637,Hoffmann,Marta,1,F,single,none,Manhattan,Massachusetts,867,32642
2638,Hoffmann,Heinrich,28,M,single,shopkeeper,Manhattan,Massachusetts,867,71378
2639,Hoffmann,Gertrud,41,F,single,teacher,Manhattan,Massachusetts,867,50480
2640,Novak,Abraham,2,M,single,none,Manhattan,Germany,868,30956
2641,Novak,Mary,2,F,single,none,Manhattan,Germany,868,38376
2642,Wojcik,Mary,50,F,married,typesetter,Manhattan,New York,869,39097
2643,Wojcik,Mary,17,F,widowed,clerk,Manhattan,New York,869,40193
2644,Wojcik,Wilhelm,45,M,married,seamstress,Manhattan,New York,869,20516
2645,Russo,Josef,22,M,single,machinist,Manhattan,New York,870,61598
2646,Russo,Abraham,50,M,married,merchant,Manhattan,New York,870,116641
2647,Russo,Sarah,57,F,married,shopkeeper,Manhattan,New York,870,74349
2648,Russo,Esther,37,F,single,porter,Manhattan,New York,870,38967
2649,Kowalski,Samuel,64,M,single,merchant,Queens,New York,871,115061
2650,Kowalski,Sarah,59,F,married,baker,Queens,New York,871,36869
2651,Kowalski,Ellen,24,F,single,washerwoman,Queens,New York,871,24922
2652,Kowalski,Margaret,61,F,single,nurse,Queens,New York,871,36214
2653,Johansson,Marta,55,F,single,engineer,Brooklyn,New York,872,95758
2654,Johansson,Marta,13,F,single,driver,Brooklyn,New York,872,35965
2655,Katz,Rebecca,45,F,married,tailor,Brooklyn,Italy,873,41226
2656,Katz,Boris,5,M,single,none,Brooklyn,Italy,873,24778
2657,Katz,Ellen,2,F,single,none,Brooklyn,Italy,873,21989
2658,Williams,Daniel,6,M,single,none,Manhattan,New York,874,21512
2659,Williams,Olga,44,F,married,bookkeeper,Manhattan,New York,874,68366
2660,Williams,Antonio,27,M,married,typesetter,Manhattan,New York,874,42789
2661,Williams,Greta,58,F,married,nurse,Manhattan,New York,874,53706
2662,Williams,Giuseppe,46,M,divorced,merchant,Manhattan,New York,874,125649
2663,Sullivan,Boris,64,M,single,washerwoman,Brooklyn,Germany,875,19343
2664,Becker,Anna,32,F,single,machinist,Manhattan,New Jersey,876,52170
2665,Becker,Josef,1,M,single,none,Manhattan,New Jersey,876,29327
2666,Becker,Mary,26,F,single,teacher,Manhattan,New Jersey,876,69324
2667,Brown,Jacob,48,M,married,grocer,Manhattan,Ireland,877,50213
2668,Brown,Elizabeth,26,F,married,butcher,Manhattan,Ireland,877,34999
2669,Brown,Sarah,76,F,single,washerwoman,Manhattan,Ireland,877,29739
2670,Friedman,Jacob,21,M,married,teacher,Brooklyn,New York,878,55210
2671,Friedman,Esther,53,F,married,tailor,Brooklyn,New York,878,52890
2672,Friedman,Salvatore,39,M,single,bookkeeper,Brooklyn,New York,878,62400
2673,Friedman,Patrick,45,M,married,driver,Brooklyn,New York,878,30727
2674,Johansson,Elizabeth,72,F,married,carpenter,Manhattan,Poland,879,45437
2675,Johansson,John,53,M,married,baker,Manhattan,Poland,879,43235
2676,Johansson,Leah,45,F,single,merchant,Manhattan,Poland,879,134134
2677,Kowalski,Maria,49,F,single,engineer,Manhattan,New York,880,99956
2678,Kowalski,Greta,0,F,single,none,Manhattan,New York,880,32420
2679,Kowalski,Gertrud,6,F,single,none,Manhattan,New York,880,31459
2680,Ryan,Sarah,11,F,single,none,Manhattan,New York,881,38257
2681,Ryan,Margaret,77,F,single,clerk,Manhattan,New York,881,41179
2682,Silverman,Patrick,28,M,single,typesetter,Brooklyn,New York,882,41493
2683,Silverman,Sarah,21,F,single,tailor,Brooklyn,New York,882,34866
2684,Wagner,Wilhelm,47,M,single,engineer,Manhattan,England,883,87068
2685,Wagner,Elizabeth,49,F,married,bookkeeper,Manhattan,England,883,74516
2686,Klein,Margaret,47,F,married,merchant,Manhattan,New York,884,133454
2687,Klein,Joseph,3,M,single,none,Manhattan,New York,884,29640
2688,Klein,James,60,M,single,washerwoman,Manhattan,New York,884,22642
2689,Klein,Giovanni,63,M,widowed,porter,Manhattan,New York,884,38007
2690,Klein,Luigi,26,M,single,butcher,Manhattan,New York,884,34983
2691,Katz,William,15,M,single,none,Manhattan,New York,885,31432
2692,Sullivan,Angela,25,F,divorced,nurse,Queens,Ireland,886,36443
2693,Esposito,Isaac,29,M,married,baker,Manhattan,New York,887,43555
2694,Esposito,Thomas,4,M,single,none,Manhattan,New York,887,33530
2695,Esposito,Mary,4,F,single,none,Manhattan,New York,887,27111
2696,Esposito,Mary,27,F,single,butcher,Manhattan,New York,887,39773
2697,Esposito,Salvatore,58,M,single,clerk,Manhattan,New York,887,41544
2698,Jones,Rebecca,50,F,married,seamstress,Manhattan,Ireland,888,27887
2699,Becker,Abraham,24,M,single,clerk,Manhattan,Ireland,889,40198
2700,Becker,Isaac,2,M,single,none,Manhattan,Ireland,889,25265
2701,Becker,Greta,66,F,married,seamstress,Manhattan,Ireland,889,27281
2702,Becker,Rosa,67,F,married,merchant,Manhattan,Ireland,889,116801
2703,Becker,Daniel,12,M,single,porter,Manhattan,Ireland,889,27461
2704,Brown,Mary,32,F,married,none,Manhattan,New York,890,25921
2705,Brown,Samuel,21,M,single,typesetter,Manhattan,New York,890,37062
2706,Smith,Sarah,48,F,single,milliner,Manhattan,New York,891,26714
2707,Goldberg,Thomas,75,M,single,clerk,Brooklyn,England,892,47914
2708,Goldberg,James,47,M,single,carpenter,Brooklyn,England,892,53495
2709,Goldberg,Zofia,20,F,single,tailor,Brooklyn,England,892,45000
2710,Goldberg,Heinrich,1,M,single,none,Brooklyn,England,892,22947
2711,Silverman,Catherine,43,F,married,porter,Manhattan,Ireland,893,34118
2712,Silverman,Joseph,55,M,single,teacher,Manhattan,Ireland,893,69424
2713,Silverman,Gertrud,38,F,married,typesetter,Manhattan,Ireland,893,56251
2714,Levy,Boris,44,M,married,butcher,Brooklyn,New York,894,41973
2715,Levy,Salvatore,9,M,single,none,Brooklyn,New York,894,28259
2716,Levy,Daniel,1,M,single,none,Brooklyn,New York,894,21487
2717,Levy,Anna,37,F,single,carpenter,Brooklyn,New York,894,49121
2718,Silverman,Rebecca,44,F,married,clerk,Bronx,Russia,895,55083
2719,Silverman,Olga,19,F,married,porter,Bronx,Russia,895,28473
2720,Cohen,Leah,16,F,single,teacher,Queens,New York,896,50917
2721,Cohen,Jacob,17,M,widowed,tailor,Queens,New York,896,40340
2722,Cohen,James,69,M,single,merchant,Queens,New York,896,131360
2723,"O'Brien",Otto,58,M,widowed,servant,Manhattan,New York,897,28845
2724,"O'Brien",Ellen,16,F,single,laborer,Manhattan,New York,897,22385
2725,"O'Brien",Wilhelm,0,M,single,none,Manhattan,New York,897,29119
2726,Fischer,Samuel,36,M,widowed,porter,Brooklyn,Sweden,898,35686
2727,Ricci,Stanislaw,39,M,married,shopkeeper,Manhattan,Germany,899,72988
2728,Ricci,John,32,M,married,butcher,Manhattan,Germany,899,41191
2729,Ricci,James,26,M,single,carpenter,Manhattan,Germany,899,42809
2730,Ricci,Karl,2,M,single,none,Manhattan,Germany,899,36452
2731,Katz,Elizabeth,17,F,widowed,shopkeeper,Brooklyn,Germany,900,83470
2732,Katz,Samuel,50,M,married,shopkeeper,Brooklyn,Germany,900,80003
2733,Katz,Maria,8,F,single,none,Brooklyn,Germany,900,27914
2734,Katz,Friedrich,0,M,single,none,Brooklyn,Germany,900,35346
2735,Katz,Ruth,16,F,married,tailor,Brooklyn,Germany,900,41902
2736,Petrov,Joseph,50,M,single,laborer,Brooklyn,Germany,901,33241
2737,Petrov,Jacob,45,M,married,stevedore,Brooklyn,Germany,901,37006
2738,Esposito,Thomas,48,M,married,nurse,Queens,Italy,902,39689
2739,Esposito,Olga,13,F,single,none,Queens,Italy,902,30901
2740,Esposito,John,1,M,single,none,Queens,Italy,902,31044
2741,Lewandowski,Heinrich,6,M,single,none,Bronx,New Jersey,903,28192
2742,Lewandowski,Olga,18,F,single,machinist,Bronx,New Jersey,903,54538
2743,Andersen,Mary,16,F,single,milliner,Manhattan,New York,904,29196
2744,Andersen,Boris,6,M,single,none,Manhattan,New York,904,30266
2745,Andersen,Mary,75,F,single,typesetter,Manhattan,New York,904,37333
2746,Schmidt,Joseph,39,M,married,porter,Queens,Italy,905,35811
2747,Schmidt,Boris,0,M,single,none,Queens,Italy,905,36274
2748,Schmidt,Heinrich,43,M,married,shopkeeper,Queens,Italy,905,76749
2749,Schmidt,Catherine,19,F,single,porter,Queens,Italy,905,42189
2750,Miller,Abraham,43,M,married,carpenter,Queens,Ireland,906,49980
2751,Miller,Ruth,79,F,married,butcher,Queens,Ireland,906,44039
2752,Miller,Maria,34,F,married,carpenter,Queens,Ireland,906,45500
2753,Miller,Boris,64,M,married,porter,Queens,Ireland,906,25955
2754,Miller,James,45,M,divorced,grocer,Queens,Ireland,906,41170
2755,Sullivan,David,2,M,single,none,Manhattan,Ireland,907,37489
2756,Sullivan,Mary,18,F,single,laborer,Manhattan,Ireland,907,29456
2757,Sullivan,Joseph,0,M,single,none,Manhattan,Ireland,907,34907
2758,Sullivan,Heinrich,72,M,single,clerk,Manhattan,Ireland,907,59963
2759,Levy,Hilda,19,F,single,typesetter,Manhattan,New York,908,53547
2760,Levy,Abraham,3,M,single,none,Manhattan,New York,908,30465
2761,Levy,Jacob,22,M,single,clerk,Manhattan,New York,908,40745
2762,Levy,Ellen,8,F,single,none,Manhattan,New York,908,33491
2763,Levy,Giuseppe,5,M,single,none,Manhattan,New York,908,28220
2764,Rossi,Anna,49,F,married,stevedore,Manhattan,New York,909,36295
2765,Rossi,Ruth,0,F,single,none,Manhattan,New York,909,35835
2766,Rossi,Boris,29,M,married,shopkeeper,Manhattan,New York,909,80640
2767,Johnson,Antonio,77,M,single,typesetter,Manhattan,Italy,910,42898
2768,Johnson,Elizabeth,13,F,single,engineer,Manhattan,Italy,910,94868
2769,Johnson,Heinrich,26,M,single,engineer,Manhattan,Italy,910,90738
2770,Johnson,Bridget,30,F,married,milliner,Manhattan,Italy,910,43358
2771,Johnson,Gertrud,43,F,single,teacher,Manhattan,Italy,910,60296
2772,Callahan,Giuseppe,60,M,married,engineer,Manhattan,England,911,96353
2773,Callahan,Patrick,18,M,married,driver,Manhattan,England,911,42417
2774,Brown,Samuel,9,M,single,none,Manhattan,New Jersey,912,34437
2775,Brown,Leah,76,F,married,machinist,Manhattan,New Jersey,912,52327
2776,Petrov,Esther,6,F,single,none,Manhattan,Germany,913,29109
2777,Klein,Margaret,47,F,single,stevedore,Queens,Germany,914,45440
2778,Friedman,Leah,62,F,married,machinist,Manhattan,New York,915,61507
2779,Friedman,Marta,44,F,single,butcher,Manhattan,New York,915,44026
2780,Bianchi,John,1,M,single,none,Manhattan,New York,916,24777
2781,Bianchi,Rosa,32,F,single,washerwoman,Manhattan,New York,916,17027
2782,Brown,Jacob,22,M,single,seamstress,Brooklyn,Germany,917,37756
2783,Brown,Ellen,29,F,single,driver,Brooklyn,Germany,917,40882
2784,Brown,Catherine,69,F,single,cobbler,Brooklyn,Germany,917,35299
2785,Callahan,Joseph,13,M,single,none,Manhattan,New York,918,37375
2786,Callahan,Maria,21,F,married,bookkeeper,Manhattan,New York,918,67931
2787,Miller,Gertrud,8,F,single,none,Brooklyn,New York,919,33607
2788,Becker,John,39,M,married,factory worker,Brooklyn,New York,920,41375
2789,Kowalski,Giuseppe,44,M,married,bookkeeper,Brooklyn,New York,921,66031
2790,Kowalski,Heinrich,11,M,single,none,Brooklyn,New York,921,28354
2791,Kowalski,Esther,8,F,single,none,Brooklyn,New York,921,24850
2792,Kowalski,Anna,75,F,married,teacher,Brooklyn,New York,921,53770
2793,Ryan,Joseph,25,M,single,clerk,Brooklyn,Ireland,922,45799
2794,Johansson,Mary,15,F,single,none,Brooklyn,France,923,21611
2795,Klein,Mary,7,F,single,none,Brooklyn,New York,924,37351
2796,Roth,Maria,28,F,single,engineer,Brooklyn,Germany,925,92050
2797,Roth,Greta,59,F,married,driver,Brooklyn,Germany,925,36658
2798,Roth,Esther,59,F,single,machinist,Brooklyn,Germany,925,49870
2799,Roth,Josef,54,M,single,stevedore,Brooklyn,Germany,925,45852
2800,Wagner,Maria,4,F,single,none,Queens,Ireland,926,20150
2801,Wagner,Sarah,16,F,single,butcher,Queens,Ireland,926,51614
2802,Wagner,Luigi,62,M,single,engineer,Queens,Ireland,926,86901
2803,Johansson,Michael,13,M,single,typesetter,Brooklyn,Italy,927,41152
2804,Johansson,John,15,M,single,servant,Brooklyn,Italy,927,27602
2805,Levy,Isaac,77,M,married,stevedore,Manhattan,New Jersey,928,47111
2806,Callahan,Catherine,20,F,single,baker,Manhattan,Ireland,929,38094
2807,Callahan,Zofia,78,F,married,laborer,Manhattan,Ireland,929,27232
2808,Callahan,Giuseppe,0,M,single,none,Manhattan,Ireland,929,27025
2809,Callahan,Leah,56,F,single,tailor,Manhattan,Ireland,929,48012
2810,Fischer,Sarah,6,F,single,none,Manhattan,New York,930,37046
2811,Fischer,Greta,58,F,married,carpenter,Manhattan,New York,930,44310
2812,Fischer,Boris,23,M,married,milliner,Manhattan,New York,930,27899
2813,Fischer,Elizabeth,21,F,single,stevedore,Manhattan,New York,930,33864
2814,Petrov,Wilhelm,63,M,married,seamstress,Brooklyn,Ireland,931,22019
2815,Petrov,Sarah,0,F,single,none,Brooklyn,Ireland,931,33422
2816,Petrov,Margaret,42,F,married,merchant,Brooklyn,Ireland,931,131801
2817,Marino,Friedrich,33,M,widowed,stevedore,Queens,England,932,49162
2818,Marino,Wilhelm,32,M,single,clerk,Queens,England,932,44293
2819,Rossi,Karl,73,M,single,stevedore,Manhattan,Ireland,933,34602
2820,Rossi,Bridget,34,F,single,none,Manhattan,Ireland,933,28465
2821,Russo,Jacob,9,M,single,none,Manhattan,Ireland,934,25203
2822,Russo,Ruth,11,F,single,none,Manhattan,Ireland,934,29625
2823,Russo,Boris,63,M,single,engineer,Manhattan,Ireland,934,95036
2824,Russo,Teresa,52,F,married,carpenter,Manhattan,Ireland,934,57345
2825,Russo,Luigi,5,M,single,none,Manhattan,Ireland,934,35641
2826,Marino,Daniel,41,M,married,teacher,Manhattan,Germany,935,61416
2827,Marino,Greta,25,F,widowed,baker,Manhattan,Germany,935,32710
2828,Marino,Zofia,12,F,single,typesetter,Manhattan,Germany,935,39138
2829,Marino,Daniel,68,M,single,nurse,Manhattan,Germany,935,43376
2830,Petrov,Salvatore,59,M,married,nurse,Brooklyn,Norway,936,48187
2831,Petrov,Thomas,34,M,married,milliner,Brooklyn,Norway,936,29117
2832,Lewandowski,Wilhelm,19,M,single,stevedore,Manhattan,New York,937,43621
2833,Lewandowski,Heinrich,22,M,married,stevedore,Manhattan,New York,937,32449
2834,Lewandowski,Giovanni,0,M,single,none,Manhattan,New York,937,36704
2835,Lewandowski,Giovanni,31,M,single,laborer,Manhattan,New York,937,35291
2836,Lewandowski,Ruth,0,F,single,none,Manhattan,New York,937,36076
2837,"O'Brien",Angela,6,F,single,none,Brooklyn,Germany,938,36188
2838,Goldberg,Hilda,38,F,single,merchant,Brooklyn,Ireland,939,117051
2839,Goldberg,Elizabeth,46,F,single,servant,Brooklyn,Ireland,939,20944
2840,Jones,Esther,0,F,single,none,Queens,Poland,940,22487
2841,Jones,Ruth,6,F,single,none,Queens,Poland,940,29928
2842,Jones,Greta,1,F,single,none,Queens,Poland,940,39322
2843,Davis,Boris,72,M,single,typesetter,Brooklyn,New York,941,55901
2844,Davis,David,4,M,single,none,Brooklyn,New York,941,33958
2845,Davis,Elizabeth,14,F,single,grocer,Brooklyn,New York,941,51784
2846,Friedman,Sarah,24,F,married,carpenter,Brooklyn,Russia,942,52195
2847,Friedman,Elizabeth,1,F,single,none,Brooklyn,Russia,942,31197
2848,Schmidt,Abraham,18,M,single,milliner,Manhattan,Ireland,943,30698
2849,Schmidt,Daniel,23,M,single,tailor,Manhattan,Ireland,943,39654
2850,Schmidt,Gertrud,24,F,married,machinist,Manhattan,Ireland,943,54284
2851,Schmidt,Salvatore,22,M,married,tailor,Manhattan,Ireland,943,51829
2852,Schmidt,Salvatore,8,M,single,none,Manhattan,Ireland,943,28125
2853,Conti,Josef,49,M,married,porter,Manhattan,Germany,944,23845
2854,Schmidt,Ellen,20,F,single,washerwoman,Manhattan,Massachusetts,945,32202
2855,Schmidt,Esther,64,F,married,porter,Manhattan,Massachusetts,945,39756
2856,Schmidt,Hilda,0,F,single,none,Manhattan,Massachusetts,945,37764
2857,Becker,Wilhelm,59,M,single,washerwoman,Manhattan,Ireland,946,28096
2858,Becker,William,4,M,single,none,Manhattan,Ireland,946,27008
2859,Becker,John,20,M,single,merchant,Manhattan,Ireland,946,125540
2860,Bianchi,Olga,50,F,married,teacher,Brooklyn,Ireland,947,52638
2861,Miller,Teresa,16,F,single,milliner,Manhattan,England,948,37517
2862,Becker,Angela,1,F,single,none,Manhattan,New York,949,34222
2863,Becker,Rosa,40,F,single,baker,Manhattan,New York,949,38383
2864,Becker,Bridget,17,F,married,carpenter,Manhattan,New York,949,57311
2865,Silverman,Elizabeth,12,F,single,none,Manhattan,Germany,950,36751
2866,Ryan,Ellen,22,F,single,servant,Brooklyn,Italy,951,26397
2867,Ryan,Luigi,7,M,single,none,Brooklyn,Italy,951,31110
2868,Ryan,Giuseppe,16,M,single,cobbler,Brooklyn,Italy,951,37844
2869,Levy,Giuseppe,68,M,widowed,clerk,Manhattan,New York,952,49320
2870,Friedman,Anna,39,F,married,milliner,Queens,Ireland,953,43755
2871,Brown,Friedrich,7,M,single,none,Manhattan,Russia,954,26759
2872,Williams,Luigi,46,M,married,grocer,Manhattan,New York,955,54148
2873,Williams,Heinrich,15,M,single,shopkeeper,Manhattan,New York,955,82222
2874,Williams,Antonio,40,M,single,milliner,Manhattan,New York,955,41886
2875,Levy,Rebecca,0,F,single,none,Manhattan,Italy,956,34891
2876,Levy,Ruth,65,F,single,washerwoman,Manhattan,Italy,956,31570
2877,Levy,Wilhelm,26,M,married,baker,Manhattan,Italy,956,47130
2878,Levy,Ellen,75,F,married,seamstress,Manhattan,Italy,956,19476
2879,Stein,Mary,7,F,single,none,Manhattan,Germany,957,23081
2880,Stein,Abraham,0,M,single,none,Manhattan,Germany,957,20960
2881,Miller,Rachel,8,F,single,none,Manhattan,Russia,958,39186
2882,Miller,Patrick,5,M,single,none,Manhattan,Russia,958,38739
2883,Miller,Ellen,23,F,married,shopkeeper,Manhattan,Russia,958,83111
2884,Miller,Antonio,21,M,single,laborer,Manhattan,Russia,958,27195
2885,Ivanov,Rosa,17,F,single,engineer,Manhattan,Ireland,959,91613
2886,Becker,Daniel,53,M,single,servant,Brooklyn,New York,960,13342
2887,Becker,Gertrud,20,F,married,clerk,Brooklyn,New York,960,45916
2888,Becker,Ellen,12,F,single,washerwoman,Brooklyn,New York,960,32837
2889,Becker,Josef,35,M,married,laborer,Brooklyn,New York,960,35731
2890,Becker,Patrick,8,M,single,none,Brooklyn,New York,960,35351
2891,Russo,Margaret,5,F,single,none,Manhattan,Ireland,961,32422
2892,Kowalski,Karl,11,M,single,none,Manhattan,Germany,962,28144
2893,Kowalski,John,71,M,widowed,washerwoman,Manhattan,Germany,962,24625
2894,Kowalski,Joseph,13,M,single,tailor,Manhattan,Germany,962,51792
2895,Kowalski,Bridget,10,F,single,none,Manhattan,Germany,962,30001
2896,Russo,Sarah,15,F,single,milliner,Brooklyn,Italy,963,42645
2897,Russo,Joseph,48,M,single,merchant,Brooklyn,Italy,963,115809
2898,Russo,Luigi,16,M,married,seamstress,Brooklyn,Italy,963,22101
2899,Russo,Teresa,68,F,single,shopkeeper,Brooklyn,Italy,963,73248
2900,Russo,David,49,M,married,washerwoman,Brooklyn,Italy,963,18877
2901,Becker,Leah,32,F,single,washerwoman,Manhattan,New York,964,29809
2902,Becker,David,26,M,married,carpenter,Manhattan,New York,964,56084
2903,Becker,Gertrud,55,F,married,shopkeeper,Manhattan,New York,964,70197
2904,Becker,Abraham,22,M,married,cobbler,Manhattan,New York,964,30517
2905,Becker,Luigi,26,M,single,engineer,Manhattan,New York,964,98652
2906,Bianchi,Maria,28,F,single,laborer,Brooklyn,New York,965,22476
2907,Bianchi,John,32,M,married,servant,Brooklyn,New York,965,29709
2908,Cohen,Esther,10,F,single,none,Queens,Ireland,966,37223
2909,Cohen,Olga,75,F,single,driver,Queens,Ireland,966,28156
2910,Cohen,Jacob,45,M,single,porter,Queens,Ireland,966,36831
2911,Cohen,Josef,5,M,single,none,Queens,Ireland,966,33742
2912,Walsh,Anna,47,F,married,butcher,Manhattan,Ireland,967,35497
2913,Walsh,Karl,50,M,single,cobbler,Manhattan,Ireland,967,42694
2914,Lewandowski,Bridget,46,F,married,baker,Manhattan,Ireland,968,31203
2915,Lewandowski,Thomas,14,M,single,laborer,Manhattan,Ireland,968,24263
2916,Lewandowski,Teresa,11,F,single,none,Manhattan,Ireland,968,33400
2917,Lewandowski,Heinrich,18,M,married,baker,Manhattan,Ireland,968,32955
2918,Ivanov,Isaac,0,M,single,none,Manhattan,Italy,969,39362
2919,Esposito,Ruth,67,F,married,merchant,Manhattan,New York,970,117991
2920,Esposito,Wilhelm,16,M,married,machinist,Manhattan,New York,970,46493
2921,Esposito,Leah,41,F,widowed,washerwoman,Manhattan,New York,970,15458
2922,Esposito,Ruth,55,F,single,grocer,Manhattan,New York,970,36368
2923,Novak,Giuseppe,3,M,single,none,Manhattan,New York,971,20413
2924,Novak,Leah,17,F,married,seamstress,Manhattan,New York,971,33815
2925,Novak,Esther,65,F,married,none,Manhattan,New York,971,21258
2926,Ferrari,Rachel,79,F,married,grocer,Brooklyn,Scotland,972,54875
2927,Smith,Karl,26,M,widowed,laborer,Brooklyn,Poland,973,24803
2928,Smith,Rosa,72,F,single,carpenter,Brooklyn,Poland,973,56953
2929,Friedman,Isaac,54,M,married,seamstress,Brooklyn,Germany,974,36870
2930,Roth,William,19,M,single,butcher,Manhattan,Italy,975,48270
2931,Russo,Patrick,68,M,married,none,Brooklyn,Ireland,976,26837
2932,Russo,Salvatore,4,M,single,none,Brooklyn,Ireland,976,35769
2933,Russo,Esther,25,F,single,teacher,Brooklyn,Ireland,976,56295
2934,Russo,Mary,47,F,single,grocer,Brooklyn,Ireland,976,42514
2935,Russo,Abraham,41,M,single,bookkeeper,Brooklyn,Ireland,976,62750
2936,Roth,Angela,48,F,single,engineer,Manhattan,Germany,977,99661
2937,Roth,Luigi,61,M,single,tailor,Manhattan,Germany,977,48375
2938,Conti,Gertrud,0,F,single,none,Manhattan,New York,978,38731
2939,Conti,Olga,0,F,single,none,Manhattan,New York,978,23802
